url	label	label_name	split	source_group
http://10.0.2.2/phishing-kit/97a36f40f430cce04f178c0ca7a6a5b8/Wells2019/gzjzdq=/myaccount/billing/index.php	1	phishing	test	kit:97a36f40f430cce04f178c0ca7a6a5b8
https://auth.rankwatch.com/login/	0	benign	test	host:auth.rankwatch.com
http://10.0.2.2/phishing-kit/a012b214eb6d19f9ec1456896275d8b8/moi.wellce/home/myaccount/billing/index.php	1	phishing	test	kit:a012b214eb6d19f9ec1456896275d8b8
https://myshrinker.com/auth/signin	0	benign	test	host:myshrinker.com
http://10.0.2.2/phishing-kit/a327bbd5fb2d6aa24c43ca5b6a182606/Wells2019/home/myaccount/billing/index.php	1	phishing	test	kit:a327bbd5fb2d6aa24c43ca5b6a182606
https://mytuner-radio.com/login/	0	benign	test	host:mytuner-radio.com
http://10.0.2.2/phishing-kit/b9ffdd36a36a89f2328cc6632a0d9d14/moi.wellce/home/myaccount/billing/index.php	1	phishing	test	kit:b9ffdd36a36a89f2328cc6632a0d9d14
https://myaccount.chryslercapital.com/Home/SignIn?_ga=2.35038625.1442427629.1678226238-670034869.1678226238	0	benign	test	host:myaccount.chryslercapital.com
http://10.0.2.2/phishing-kit/bd6378c33bfca030a041e2dd3ecb67f8/moi.wellce/home/myaccount/billing/index.php	1	phishing	test	kit:bd6378c33bfca030a041e2dd3ecb67f8
https://revoltmotors.com/signin?redirect=/	0	benign	test	host:revoltmotors.com
http://10.0.2.2/phishing-kit/c0e79c8db4aa32d6effa5dcbc62dfa44/Wells2019/2y0odg=/myaccount/billing/index.php	1	phishing	test	kit:c0e79c8db4aa32d6effa5dcbc62dfa44
https://robu.in/my-account/	0	benign	test	host:robu.in
http://10.0.2.2/phishing-kit/c991f659760f8c1f2a9c1fda599b5519/moi.wellce/2iwmjq=/myaccount/billing/index.php	1	phishing	test	kit:c991f659760f8c1f2a9c1fda599b5519
https://portal.parswebserver.com/index.php?rp=/login	0	benign	test	host:portal.parswebserver.com
http://10.0.2.2/phishing-kit/dd760fe7f6a209040a53eb31169b5410/moi.wellce/home/myaccount/billing/index.php	1	phishing	test	kit:dd760fe7f6a209040a53eb31169b5410
https://lidraughts.org/login?referrer=/	0	benign	test	host:lidraughts.org
http://10.0.2.2/phishing-kit/e4428c693dbc2516a030be5f25f64698/moi.wellce/home/myaccount/billing/index.php	1	phishing	test	kit:e4428c693dbc2516a030be5f25f64698
https://lawrato.com/auth/login	0	benign	test	host:lawrato.com
http://10.0.2.2/phishing-kit/f7b5801ba898049a4b983bec90df9a96/Wells2019/home/myaccount/billing/index.php	1	phishing	test	kit:f7b5801ba898049a4b983bec90df9a96
https://lishogi.org/login?referrer=/	0	benign	test	host:lishogi.org
http://10.0.2.2/phishing-kit/ff3a2447c9f267b4662a2eb3e689c01f/moi.wellce/2niogy=/myaccount/billing/index.php	1	phishing	test	kit:ff3a2447c9f267b4662a2eb3e689c01f
https://katfile.com/login.html	0	benign	test	host:katfile.com
http://10.0.2.2/phishing-kit/9215a1f04c13a327134e02b5458656e1/File365/index.htm	1	phishing	test	kit:9215a1f04c13a327134e02b5458656e1
https://login.fastspring.com/identity/auth/login	0	benign	test	host:login.fastspring.com
http://10.0.2.2/phishing-kit/9e1d2b8f7b71e015a1f186c0aaedd8e8/File365/index.htm	1	phishing	test	kit:9e1d2b8f7b71e015a1f186c0aaedd8e8
https://modsbase.com/?op=login	0	benign	test	host:modsbase.com
http://10.0.2.2/phishing-kit/c98224ffad632314f5f785685fee9f85/File365/index.htm	1	phishing	test	kit:c98224ffad632314f5f785685fee9f85
https://miro.com/login/	0	benign	test	host:miro.com
http://10.0.2.2/phishing-kit/389e50151912e547306b0fffa4fa4cc8/ibxkey/Login.php	1	phishing	test	kit:389e50151912e547306b0fffa4fa4cc8
https://my.domainesia.com/signin/	0	benign	test	host:my.domainesia.com
http://10.0.2.2/phishing-kit/68b7037b5c650c749ea131e4cfff03fb/hughesnet.com/accountDetails.php	1	phishing	test	kit:68b7037b5c650c749ea131e4cfff03fb
https://www.bunity.com/signin	0	benign	test	host:www.bunity.com
http://10.0.2.2/phishing-kit/a5091ddc677d6293fa449414248d5280/facebook/login.html	1	phishing	test	kit:a5091ddc677d6293fa449414248d5280
https://www.booksandbits.cl/login	0	benign	test	host:www.booksandbits.cl
http://10.0.2.2/phishing-kit/a98d3a7e3805fe76645f9bc3e6c6431f/facebook/login.html	1	phishing	test	kit:a98d3a7e3805fe76645f9bc3e6c6431f
https://www.bettingleads.com/login.html	0	benign	test	host:www.bettingleads.com
http://10.0.2.2/phishing-kit/d43097013cd8780694131d394ebfe7b4/facebook/login.html	1	phishing	test	kit:d43097013cd8780694131d394ebfe7b4
https://www.bigproductstore.com/members-login/	0	benign	test	host:www.bigproductstore.com
http://10.0.2.2/phishing-kit/2aadd1d8778ee39f54416eacdbe6350a/verifyedd/3shell/index.html	1	phishing	test	kit:2aadd1d8778ee39f54416eacdbe6350a
https://www.chess.com/login_and_go?returnUrl=https://www.chess.com/	0	benign	test	host:www.chess.com
http://10.0.2.2/phishing-kit/7efa7ea76baac9d8293c3c7da0f3b93b/B/sitekey.html	1	phishing	test	kit:7efa7ea76baac9d8293c3c7da0f3b93b
https://www.cger.com/member/login?siteid=	0	benign	test	host:www.cger.com
http://10.0.2.2/phishing-kit/e2034fc2f816e206399c2093256e4c8f/verifyedd/3shell/index.html	1	phishing	test	kit:e2034fc2f816e206399c2093256e4c8f
https://www.cliquesteria.net/index.php?view=login	0	benign	test	host:www.cliquesteria.net
http://10.0.2.2/phishing-kit/766d7396d3f2c90135f417abbdb0688f/MYDHLdjj/master.php	1	phishing	test	kit:766d7396d3f2c90135f417abbdb0688f
https://www.cakeresume.com/users/sign-in	0	benign	test	host:www.cakeresume.com
http://10.0.2.2/phishing-kit/aaf5022c-7d0a-4322-adff-7f52f2c7a4a1/pondu/Bigpond/tesla.htm	1	phishing	test	kit:aaf5022c-7d0a-4322-adff-7f52f2c7a4a1
https://www.careerride.com/test-login.aspx	0	benign	test	host:www.careerride.com
http://10.0.2.2/phishing-kit/d9133fa8b74fec1c3a50d2cc6a8c940a/portaleddboa/-+=-++.+=.-+/__++--^==.htm	1	phishing	test	kit:d9133fa8b74fec1c3a50d2cc6a8c940a
https://www.capitalfm.com/members/login/?redirect_url=/	0	benign	test	host:www.capitalfm.com
http://10.0.2.2/phishing-kit/421fe0dce60b0ce1a20f57b274c5190b/wells/pafe_e.php	1	phishing	test	kit:421fe0dce60b0ce1a20f57b274c5190b
https://www.alomoves.com/signin	0	benign	test	host:www.alomoves.com
http://10.0.2.2/phishing-kit/aff186744c4e246229014496b2ba0ead/wells/pafe_e.php	1	phishing	test	kit:aff186744c4e246229014496b2ba0ead
https://www.21-draw.com/login/	0	benign	test	host:www.21-draw.com
http://10.0.2.2/phishing-kit/ninacutlerrealtor.com_Login2021.zip_91b2ab30c7b562907d54/Login2021/Login.php	1	phishing	test	kit:ninacutlerrealtor.com_Login2021.zip_91b2ab30c7b562907d54
https://ww2.managemydirectory.com/admin/login.php	0	benign	test	host:ww2.managemydirectory.com
http://10.0.2.2/phishing-kit/ab04398bc5d282ae7c0dc51b154358ff/hexana.svetlana/-.-.-/__++--==.htm	1	phishing	test	kit:ab04398bc5d282ae7c0dc51b154358ff
https://www.abuseipdb.com/login	0	benign	test	host:www.abuseipdb.com
http://10.0.2.2/phishing-kit/3e53fc5f235c18699c250a311a1c549c/well-fargo-fullz/card.html	1	phishing	test	kit:3e53fc5f235c18699c250a311a1c549c
https://www.aufeminin.com/reloaded/users/login?destUrl=https://www.aufeminin.com/	0	benign	test	host:www.aufeminin.com
http://10.0.2.2/phishing-kit/980443ecd55a5120b9b78376fc9be5e9/www.citizensbank.com/login.html	1	phishing	test	kit:980443ecd55a5120b9b78376fc9be5e9
https://www.ashampoo.com/en-gb/login	0	benign	test	host:www.ashampoo.com
http://10.0.2.2/phishing-kit/dfca24e44729413bcc0d25d27f5df958/EPostN/EPostN/NV1608558/index.php	1	phishing	test	kit:dfca24e44729413bcc0d25d27f5df958
https://www.animefillerlist.com/user/login	0	benign	test	host:www.animefillerlist.com
http://10.0.2.2/phishing-kit/9887600ea9cfc94b2b63b3d89237f67d/dam/index.html.html	1	phishing	test	kit:9887600ea9cfc94b2b63b3d89237f67d
https://www.arcamax.com/login	0	benign	test	host:www.arcamax.com
http://10.0.2.2/phishing-kit/bcbc4d2cd7f7d1fa8faba5787d8d93fe/dam/index.html.html	1	phishing	test	kit:bcbc4d2cd7f7d1fa8faba5787d8d93fe
https://www.expertstores.co.za/account/signin	0	benign	test	host:www.expertstores.co.za
http://10.0.2.2/phishing-kit/2c90d1459868f77cdabd190fa4168453/wellsfargo/wellsfargo/wellsfargo/wels/websafed.php	1	phishing	test	kit:2c90d1459868f77cdabd190fa4168453
https://www.exploretock.com/login?continue=%2F	0	benign	test	host:www.exploretock.com
http://10.0.2.2/phishing-kit/4c1c1b99b495f6cd7f4204e78c7dd039/secure/secure/secure/websafed.php	1	phishing	test	kit:4c1c1b99b495f6cd7f4204e78c7dd039
https://www.emcsps.com/my-account/	0	benign	test	host:www.emcsps.com
http://10.0.2.2/phishing-kit/8a8695a3e0664ed72f73c38007c92a4f/sp/NV6588123/index.php	1	phishing	test	kit:8a8695a3e0664ed72f73c38007c92a4f
https://www.engvid.com/wp-login.php	0	benign	test	host:www.engvid.com
http://10.0.2.2/phishing-kit/97e1a8161dc95a828b0b4ec1d9313b3b/sp/NV6588123/index.php	1	phishing	test	kit:97e1a8161dc95a828b0b4ec1d9313b3b
https://www.eliteprospects.com/login?previous=https%3A%2F%2Fwww.eliteprospects.com%2Fnhl-entry-draft-coverage	0	benign	test	host:www.eliteprospects.com
http://10.0.2.2/phishing-kit/2a97c987-ec92-4cd7-91e3-5b85d780ce8f/linkedIn.com/linkedIn.com/login.php	1	phishing	test	kit:2a97c987-ec92-4cd7-91e3-5b85d780ce8f
https://www.elsubtitle.com/login/	0	benign	test	host:www.elsubtitle.com
http://10.0.2.2/phishing-kit/d6871e3d-717b-46a7-adb9-e2ef5cf1d84f/Covid19/newone/index.php	1	phishing	test	kit:d6871e3d-717b-46a7-adb9-e2ef5cf1d84f
https://www.escortbook.com/login	0	benign	test	host:www.escortbook.com
http://10.0.2.2/phishing-kit/manuscript.ge_tsb.zip_e66c5b01add45da09891/tsb/Login.php	1	phishing	test	kit:manuscript.ge_tsb.zip_e66c5b01add45da09891
https://www.eventbrite.com/signin/?referrer=%2F	0	benign	test	host:www.eventbrite.com
http://10.0.2.2/phishing-kit/6e908e409701fb25b5c6cfa7492f75b6/offi/antor.php	1	phishing	test	kit:6e908e409701fb25b5c6cfa7492f75b6
https://www.epidemicsound.com/login/	0	benign	test	host:www.epidemicsound.com
http://10.0.2.2/phishing-kit/a13b1bf2ea82966676bca9953ffcfd4a/office365/index.php	1	phishing	test	kit:a13b1bf2ea82966676bca9953ffcfd4a
https://www.galloimages.co.za/#/login	0	benign	test	host:www.galloimages.co.za
http://10.0.2.2/phishing-kit/182dda1699ee1661925817f7923e5fe9/One-File/index.htm	1	phishing	test	kit:182dda1699ee1661925817f7923e5fe9
https://www.fuelly.com/login	0	benign	test	host:www.fuelly.com
http://10.0.2.2/phishing-kit/f20af4babfbdcb800ea518440219be88/Mpriority/Mpriority.php	1	phishing	test	kit:f20af4babfbdcb800ea518440219be88
https://www.funkypigeon.com/Pages/CustomerLogin.aspx?type=login	0	benign	test	host:www.funkypigeon.com
http://10.0.2.2/phishing-kit/498613a62343ccd3153871b5268d3283/asdf/smoth/account.html	1	phishing	test	kit:498613a62343ccd3153871b5268d3283
https://www.findprice.com.tw/accounts/login.aspx	0	benign	test	host:www.findprice.com.tw
http://10.0.2.2/phishing-kit/63e534767806550b7fa3baad1df1566c/present/run/contact.html	1	phishing	test	kit:63e534767806550b7fa3baad1df1566c
https://www.forexfactory.com/login	0	benign	test	host:www.forexfactory.com
http://10.0.2.2/phishing-kit/70cdeae2f18183de71c0fe927bdf3640/HuntingtonAlerts/HuntingtonAlerts/index.html	1	phishing	test	kit:70cdeae2f18183de71c0fe927bdf3640
https://www.dafont.com/login.php	0	benign	test	host:www.dafont.com
http://10.0.2.2/phishing-kit/d9d8efb860922a7986d33b4c79bc3f2f/login/vk/index.php	1	phishing	test	kit:d9d8efb860922a7986d33b4c79bc3f2f
https://www.copyscape.com/login.php	0	benign	test	host:www.copyscape.com
http://10.0.2.2/phishing-kit/8c49d292c50a7117caece9e663c21851/bit/index.html	1	phishing	test	kit:8c49d292c50a7117caece9e663c21851
https://www.dateinasia.com/signin	0	benign	test	host:www.dateinasia.com
http://10.0.2.2/phishing-kit/1aef4aab8536c2876dd0237cabd54ba5/auspost/manage/index.php	1	phishing	test	kit:1aef4aab8536c2876dd0237cabd54ba5
https://www.dotnettricks.com/member-login	0	benign	test	host:www.dotnettricks.com
http://10.0.2.2/phishing-kit/08de104d59fc3b8cef92f896a1d4dac6/postbank/auth/index.php	1	phishing	test	kit:08de104d59fc3b8cef92f896a1d4dac6
https://www.drlinkcheck.com/account/login	0	benign	test	host:www.drlinkcheck.com
http://10.0.2.2/phishing-kit/a43072e91f6f0b143cd9e78447509d92/godaddy/index.htm	1	phishing	test	kit:a43072e91f6f0b143cd9e78447509d92
https://www.eastpak.com/oc-en/customer/account/login/	0	benign	test	host:www.eastpak.com
http://10.0.2.2/phishing-kit/13fda51a0e2f621ed9c3952e0c24e789/ICCU/IDAHOCENTRALCU/index.html	1	phishing	test	kit:13fda51a0e2f621ed9c3952e0c24e789
https://www.e-shop.gr/usr_login_enter.phtml	0	benign	test	host:www.e-shop.gr
http://10.0.2.2/phishing-kit/b15a7ca86db5a9e74112ed6868e5d975/qwsa/smoth/scd.html	1	phishing	test	kit:b15a7ca86db5a9e74112ed6868e5d975
https://www.demos24plus.com/login/	0	benign	test	host:www.demos24plus.com
http://10.0.2.2/phishing-kit/d6917ec840e7c9e02fefdb8b25f34dc7/qwsa/smoth/scd.html	1	phishing	test	kit:d6917ec840e7c9e02fefdb8b25f34dc7
https://www.deadlinkchecker.com/login.asp	0	benign	test	host:www.deadlinkchecker.com
http://10.0.2.2/phishing-kit/6e4bb2abd1f049c201b148715c592951/sdcx/smoth/card.html	1	phishing	test	kit:6e4bb2abd1f049c201b148715c592951
https://www.doctors.net.uk/Login/Login.aspx?go=true	0	benign	test	host:www.doctors.net.uk
http://10.0.2.2/phishing-kit/fa41c45e2419f76a65964968c11c88ca/hunington.com/login/index.php	1	phishing	test	kit:fa41c45e2419f76a65964968c11c88ca
https://www.docker.org.cn/user-login.html	0	benign	test	host:www.docker.org.cn
http://10.0.2.2/phishing-kit/2e9e4b40c0ded3d4118c73c99fcbb923/1drvme/verificationAttempt.php	1	phishing	test	kit:2e9e4b40c0ded3d4118c73c99fcbb923
https://stitchgolf.com/account/login?return_url=%2Faccount	0	benign	test	host:stitchgolf.com
http://10.0.2.2/phishing-kit/751f4dcebfd9911c9805e37add5e70af/asdf/smoth/card.html	1	phishing	test	kit:751f4dcebfd9911c9805e37add5e70af
https://stockindesign.com/login/	0	benign	test	host:stockindesign.com
http://10.0.2.2/phishing-kit/96916dce5a116a2e96de433082746955/correo/manage/index.html	1	phishing	test	kit:96916dce5a116a2e96de433082746955
https://sso.ftmo.com/auth/realms/FTMO-Global/protocol/openid-connect/auth?client_id=ftmo-trader&response_type=code&redirect_uri=https%3A%2F%2Ftrader.ftmo.com%2Fsso%2Fgrant&scope=openid+roles&state=%2Bvdi8giws%2FrWG6xLhvA8s0rNxPxGA20a%2BWfX92L8%2FTPppWYXe6IpdtDkVjaUr4R3GmGOY%2F7Lag%3D%3D	0	benign	test	host:sso.ftmo.com
http://10.0.2.2/phishing-kit/a5f694767b43751ae34a4179e31aef3d/ujhytgvfcdfgthyjhtbgvfdcs/smoth/card.html	1	phishing	test	kit:a5f694767b43751ae34a4179e31aef3d
https://ssl.seesaa.jp/wiki_auth?.next=https://wiki.seesaa.jp	0	benign	test	host:ssl.seesaa.jp
http://10.0.2.2/phishing-kit/d17f9f83f292241ffc67f181a56d248a/asdf/smoth/card.html	1	phishing	test	kit:d17f9f83f292241ffc67f181a56d248a
https://ssl.aucfan.com/member/login?rurl=https%3A%2F%2Faucfan.com%2Fmember%2Fmyaucfan	0	benign	test	host:ssl.aucfan.com
http://10.0.2.2/phishing-kit/d434c15c-0c2d-4fea-a287-911ed4ef54ae/1drvme/verificationAttempt.php	1	phishing	test	kit:d434c15c-0c2d-4fea-a287-911ed4ef54ae
https://stackoverflow.com/users/login?ssrc=head&returnurl=https%3a%2f%2fstackoverflow.com%2f	0	benign	test	host:stackoverflow.com
http://10.0.2.2/phishing-kit/d4e1b995d78b20e20cc87efc610705c2/1drvme/verificationAttempt.php	1	phishing	test	kit:d4e1b995d78b20e20cc87efc610705c2
https://teamxlink.co.uk/u/login	0	benign	test	host:teamxlink.co.uk
http://10.0.2.2/phishing-kit/ffe699e2fe64790449edae7bdcaeeb99/asdf/smoth/card.html	1	phishing	test	kit:ffe699e2fe64790449edae7bdcaeeb99
https://sts.platform.rmunify.com/Account/SignIn/rmunify?ReturnUrl=%252fissue%252fwsfed%252frmunify%253fwa%253dwsignin1.0%2526wtrealm%253dhttp%25253a%25252f%25252flaunchpad.platform.rmunify.com%25252frp%2526wctx%253drm%25253d0%252526id%25253dpassive%252526ru%25253d%2525252f%2526wct%253d2022-07-10T08%25253a15%25253a18Z%2526wreply%253dhttps%25253a%25252f%25252frmunify.com%25252f	0	benign	test	host:sts.platform.rmunify.com
http://10.0.2.2/phishing-kit/22d86563-7333-472f-8a30-34593eda337a/Alaska/pagepage.html	1	phishing	test	kit:22d86563-7333-472f-8a30-34593eda337a
https://www.storenvy.com/login?user_return_to=https%3A%2F%2Fwww.storenvy.com%2F	0	benign	test	host:www.storenvy.com
http://10.0.2.2/phishing-kit/503a4785-5e3a-43da-bd49-1e385ee51866/AlaskaUSA/pagepage.html	1	phishing	test	kit:503a4785-5e3a-43da-bd49-1e385ee51866
https://streamtape.com/login	0	benign	test	host:streamtape.com
http://10.0.2.2/phishing-kit/5d63e7f3-56a9-45ce-9e54-9a861e9bd240/Alaska/pagepage.html	1	phishing	test	kit:5d63e7f3-56a9-45ce-9e54-9a861e9bd240
https://supervideo.tv/login.html	0	benign	test	host:supervideo.tv
http://10.0.2.2/phishing-kit/b7b884a433f7b160f95c3c5cefa41c65/macu/manage/login.php	1	phishing	test	kit:b7b884a433f7b160f95c3c5cefa41c65
https://studyinfocentre.com/login	0	benign	test	host:studyinfocentre.com
http://10.0.2.2/phishing-kit/04d9b0e928c88d08fed2332e678070b6/asdf/smoth/account.html	1	phishing	test	kit:04d9b0e928c88d08fed2332e678070b6
https://showrss.info/login	0	benign	test	host:showrss.info
http://10.0.2.2/phishing-kit/770f0fe053ca61d8c1f86a035aba33fe/activatecashapp/-+=-++.+=/4---=+--=--.php	1	phishing	test	kit:770f0fe053ca61d8c1f86a035aba33fe
https://sermoncentral.com/Account/Login/?returnUrl=%2F	0	benign	test	host:sermoncentral.com
http://10.0.2.2/phishing-kit/d3e5f4c071db8be590a97cfe63111baa/confirmation/login.html	1	phishing	test	kit:d3e5f4c071db8be590a97cfe63111baa
https://selininy.com/login.php	0	benign	test	host:selininy.com
http://10.0.2.2/phishing-kit/centeroflifechurch.com_frontier.zip_60b0a9c299cfe85199ef/frontier/index.htm	1	phishing	test	kit:centeroflifechurch.com_frontier.zip_60b0a9c299cfe85199ef
https://senati.edu.pe/owa/auth/logon.aspx?url=https%3a%2f%2fsenati.edu.pe%2fowa%2f&reason=0	0	benign	test	host:senati.edu.pe
http://10.0.2.2/phishing-kit/09cbf995-202b-41c9-b311-357ca7583128/53.com/53.com/index.html	1	phishing	test	kit:09cbf995-202b-41c9-b311-357ca7583128
https://sonlet.com/accounts/login/	0	benign	test	host:sonlet.com
http://10.0.2.2/phishing-kit/b92367993a4e6cfa6c028dfd22f81830/GlacierBank/Main/Card.html	1	phishing	test	kit:b92367993a4e6cfa6c028dfd22f81830
https://speakerdeck.com/signin	0	benign	test	host:speakerdeck.com
http://10.0.2.2/phishing-kit/d226786bd13bd741af6d2adbbb6c3070/kinghost/index.html	1	phishing	test	kit:d226786bd13bd741af6d2adbbb6c3070
https://simpsonswiki.com/w/index.php?title=Special:UserLogin&returnto=Main+Page	0	benign	test	host:simpsonswiki.com
http://10.0.2.2/phishing-kit/21481e1f0e66b1b5962e4154bb3196a9/gncu/login.php	1	phishing	test	kit:21481e1f0e66b1b5962e4154bb3196a9
https://snapwidget.com/login	0	benign	test	host:snapwidget.com
http://10.0.2.2/phishing-kit/4997f75883b7ebdb0adb04e4aba10c01/gncu/login.php	1	phishing	test	kit:4997f75883b7ebdb0adb04e4aba10c01
https://smcinternational.in/login	0	benign	test	host:smcinternational.in
http://10.0.2.2/phishing-kit/907c5e2245e82b209bafbe026726a3f6/gncu/login.php	1	phishing	test	kit:907c5e2245e82b209bafbe026726a3f6
https://smk.edu.kz/Login	0	benign	test	host:smk.edu.kz
http://10.0.2.2/phishing-kit/ecd9b36f2b10e082c68a4e344631955d/gncu/login.php	1	phishing	test	kit:ecd9b36f2b10e082c68a4e344631955d
https://wakatime.com/login	0	benign	test	host:wakatime.com
http://10.0.2.2/phishing-kit/fba746104d26fdfb1463772aa92b8156/online/login.php	1	phishing	test	kit:fba746104d26fdfb1463772aa92b8156
https://visualgo.net/login	0	benign	test	host:visualgo.net
http://10.0.2.2/phishing-kit/0b3155421bdbb8fd340e77edc5f3f883/aol/auto/index.html	1	phishing	test	kit:0b3155421bdbb8fd340e77edc5f3f883
https://venasbet.com/login	0	benign	test	host:venasbet.com
http://10.0.2.2/phishing-kit/36d3af7b5fcf1d70801b32e5d6415774/aol/auto/index.html	1	phishing	test	kit:36d3af7b5fcf1d70801b32e5d6415774
https://visionetv.it/my-account/	0	benign	test	host:visionetv.it
http://10.0.2.2/phishing-kit/577f0fd9-0370-47ac-90df-b0daa8e52ee8/welset/validatie.php	1	phishing	test	kit:577f0fd9-0370-47ac-90df-b0daa8e52ee8
https://wikimon.net/index.php?title=Special:UserLogin&returnto=Main+Page	0	benign	test	host:wikimon.net
http://10.0.2.2/phishing-kit/801feee847bac08281834f3fa96903da/Correos/sys.html	1	phishing	test	kit:801feee847bac08281834f3fa96903da
https://wikisource.org/w/index.php?title=Special:CreateAccount&returnto=Main+Page	0	benign	test	host:wikisource.org
http://10.0.2.2/phishing-kit/935326f5c0f34f8cbbf95630b6c06bb2/login.my.gov.au/index.html	1	phishing	test	kit:935326f5c0f34f8cbbf95630b6c06bb2
https://whentowork.com/logins.htm	0	benign	test	host:whentowork.com
http://10.0.2.2/phishing-kit/ac55e41ba8f0be51107e808ab3670273/b2bcarshow-registration/index.php	1	phishing	test	kit:ac55e41ba8f0be51107e808ab3670273
https://world.rekhta.org/Account/Login?returnUrl=https%3A%2F%2Frekhtadictionary.com%2F	0	benign	test	host:world.rekhta.org
http://10.0.2.2/phishing-kit/ae1226e6d27c027f3c8acc4907017bd3/aol/auto/index.html	1	phishing	test	kit:ae1226e6d27c027f3c8acc4907017bd3
https://wpadvancedads.com/account/	0	benign	test	host:wpadvancedads.com
http://10.0.2.2/phishing-kit/ca9a6a692880de7e55a84cb2c080d818/login.my.gov.au/index.html	1	phishing	test	kit:ca9a6a692880de7e55a84cb2c080d818
https://web.baselang.com/login	0	benign	test	host:web.baselang.com
http://10.0.2.2/phishing-kit/e2c24a62b82417539e7f8ab7c758422f/aol/auto/index.html	1	phishing	test	kit:e2c24a62b82417539e7f8ab7c758422f
https://wealthelite.in/client-login	0	benign	test	host:wealthelite.in
http://10.0.2.2/phishing-kit/3b646bd27dfd77d35098672050db7b62/NuW3llsLast/W311s/application/views/security.php	1	phishing	test	kit:3b646bd27dfd77d35098672050db7b62
https://timeinpixels.com/my-account/	0	benign	test	host:timeinpixels.com
http://10.0.2.2/phishing-kit/43e00e4f72e59961c9fdcb0b4ddc1532/NuW3llsLast/W311s/application/views/security.php	1	phishing	test	kit:43e00e4f72e59961c9fdcb0b4ddc1532
https://thitruongkinhte.vn/page/login	0	benign	test	host:thitruongkinhte.vn
http://10.0.2.2/phishing-kit/b52682ed9edbf03f97c5d6931cf2eaa2/AmericaFCU/login.php	1	phishing	test	kit:b52682ed9edbf03f97c5d6931cf2eaa2
https://totheglory.im/login.php?returnto=	0	benign	test	host:totheglory.im
http://10.0.2.2/phishing-kit/fe19a899-b7b5-4de7-af61-0ce33b39f720/chase/index.php	1	phishing	test	kit:fe19a899-b7b5-4de7-af61-0ce33b39f720
https://traffic2bitcoin.com/index.php?view=login&ref=&	0	benign	test	host:traffic2bitcoin.com
http://10.0.2.2/phishing-kit/ce8b9f00152f10d30bbe2907a95261c6/home/net/panel/index.php	1	phishing	test	kit:ce8b9f00152f10d30bbe2907a95261c6
https://tomplay.com/login	0	benign	test	host:tomplay.com
http://10.0.2.2/phishing-kit/54306755-0947-4257-8eff-4d1fc02f860c/fixed_newV2/SBROCKER/login.php	1	phishing	test	kit:54306755-0947-4257-8eff-4d1fc02f860c
https://toolzu.com/login/	0	benign	test	host:toolzu.com
http://10.0.2.2/phishing-kit/57f0669aae931d639b06ea9d4b22f0b5/lmcu/index.php	1	phishing	test	kit:57f0669aae931d639b06ea9d4b22f0b5
https://theinpaint.com/user/login	0	benign	test	host:theinpaint.com
http://10.0.2.2/phishing-kit/ac0b07fef438aa469c4ed540a1050497/lmcu/index.php	1	phishing	test	kit:ac0b07fef438aa469c4ed540a1050497
https://thelibertydaily.com/login/	0	benign	test	host:thelibertydaily.com
http://10.0.2.2/phishing-kit/097fffff7c2b65d3d370b69b2ccf5a58/53/next.php	1	phishing	test	kit:097fffff7c2b65d3d370b69b2ccf5a58
https://tendex.vercel.app/signin.html	0	benign	test	host:tendex.vercel.app
http://10.0.2.2/phishing-kit/14299153ce19a0fda33783d6524fa106/53/next.php	1	phishing	test	kit:14299153ce19a0fda33783d6524fa106
https://thetechnicaltraders.com/memberships/login	0	benign	test	host:thetechnicaltraders.com
http://10.0.2.2/phishing-kit/152a4833389d7345ff5e106a89f8c8a1/53/next.php	1	phishing	test	kit:152a4833389d7345ff5e106a89f8c8a1
https://upgrade.chat/login	0	benign	test	host:upgrade.chat
http://10.0.2.2/phishing-kit/164c0109dee09d966eaabee884feceaf/53/next.php	1	phishing	test	kit:164c0109dee09d966eaabee884feceaf
https://tripcook.com/cgi-bin/login.cgi?par=login	0	benign	test	host:tripcook.com
http://10.0.2.2/phishing-kit/2757891e67129474fd8351225f7fe4e8/53/next.php	1	phishing	test	kit:2757891e67129474fd8351225f7fe4e8
https://truefinders.com.au/login	0	benign	test	host:truefinders.com.au
http://10.0.2.2/phishing-kit/29c04a1e39abe2f6f85a0e0d15f339e4/53/next.php	1	phishing	test	kit:29c04a1e39abe2f6f85a0e0d15f339e4
https://ui.arabidopsis.org/#/contentaccess/login?partnerId=tair&redirect=https:%2F%2Fwww.arabidopsis.org%2Fjsp%2Fcommunity%2Fwelcome.jsp	0	benign	test	host:ui.arabidopsis.org
http://10.0.2.2/phishing-kit/2c379135efd6a09d09a9bc6027d0d084/53/next.php	1	phishing	test	kit:2c379135efd6a09d09a9bc6027d0d084
https://www.speechanddebate.org/login/	0	benign	test	host:www.speechanddebate.org
http://10.0.2.2/phishing-kit/3756b4830955231224fe723f0714d0f9/53/next.php	1	phishing	test	kit:3756b4830955231224fe723f0714d0f9
https://www.starbucks.com/account/signin?ReturnUrl=%2F	0	benign	test	host:www.starbucks.com
http://10.0.2.2/phishing-kit/37f393328f226d0cefce0e11f454f85f/53/next.php	1	phishing	test	kit:37f393328f226d0cefce0e11f454f85f
https://www.str8ongay.com/login	0	benign	test	host:www.str8ongay.com
