url_length,hostname_length,ip,total_of.,total_of-,total_of@,total_of?,total_of&,total_of=,total_of_,total_of~,total_of%,total_of/,total_of*,total_of:,"total_of,",total_of;,total_of$,total_of_www,total_of_com,total_of_http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
47,13,1,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,3,9,3,9,9,6,5.166666667,9.0,4.4,0,0,0,0,0,0,6,0.5,0.5,1,0.0,0.0,0,1,50.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,283,4003,0,0,1,0,1
28,17,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,3,10,10,3,5.333333333,6.5,3.0,0,0,0,0,0,0,284,0.86971831,0.13028169,1,0.216216216,0.0,0,1,80.0,99.08256881,0.917431193,0,0,8.571428571,0,0,0,1,1,0,273,2649,468198,0,0,4,0
30,21,1,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,64,0.859375,0.140625,1,0.333333333,0.0,0,1,71.42857143,100.0,0.0,0,0,83.33333333,0,0,0,1,1,0,30,1796,678863,0,0,2,0
45,18,1,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,5,3,3,3,4,10,10,7,6.0,6.5,5.666666667,0,0,0,0,0,0,100,0.87,0.13,0,0.0,0.0,0,0,90.47619048,0.0,100.0,0,0,37.5,0,0,0,0,0,0,293,9205,690,0,0,6,0
67,17,1,3,0,0,0,0,0,3,0,0,5,0,1,0,0,0,1,0,0,0,0.089552239,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,3,3,3,9,9,9,5.222222222,6.0,5.0,0,0,0,0,0,0,469,0.863539446,0.136460554,2,0.0625,0.015625,0,1,18.18181818,4.347826087,95.65217391,0,0,82.05128205,0,0,0,1,1,0,1231,6438,322,0,0,7,0
26,17,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,222,7448,3850251,0,0,2,0
35,28,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,15,15,0,11.5,11.5,0.0,0,1,0,0,0,0,108,0.138888889,0.861111111,3,0.268817204,0.010752688,0,1,0.0,2.5,97.5,0,0,23.25581395,0,0,0,1,0,0,371,7298,0,0,0,5,0
26,18,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,4,0,10,10,0,7.0,7.0,0.0,0,0,0,0,0,0,37,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,0,0,348,383,0,0,1,0,1
32,23,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,181,0.546961326,0.453038674,3,0.085365854,0.0,0,1,0.0,11.62790698,88.37209302,0,0,81.03448276,0,0,0,1,1,0,2470,2277,2426481,0,0,3,0
44,26,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.113636364,0.192307692,0,0,0,0,0,3,0,0,0,0,0,0,4,5,4,8,4,13,13,5,7.5,10.5,4.5,1,0,0,0,0,0,203,0.133004926,0.866995074,0,0.034090909,0.017045455,0,1,15.78947368,90.0,10.0,0,0,6.666666667,0,0,0,1,1,0,645,1546,4669,0,1,2,1
71,35,1,2,2,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1,0.084507042,0.0,0,0,0,0,0,2,1,0,0,0,1,0,7,1,4,6,4,12,12,8,7.571428571,9.666666667,6.0,0,0,0,0,0,0,3,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,353,11,0,0,1,0,1
259,27,1,15,0,1,2,10,6,0,0,0,5,0,1,0,0,0,0,1,0,0,0.239382239,0.0,0,0,1,0,0,3,0,0,0,0,0,0,36,6,1,23,1,23,23,17,5.861111111,23.0,5.371428571,0,0,0,0,0,0,17,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0.0,0,0,0,1,0,0,211,154,0,0,1,0,1
42,8,0,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,5,4,10,5,10,5.6,5.0,5.75,0,0,0,0,0,0,150,0.9,0.1,1,0.0,0.0,0,1,85.0,0.0,0.0,0,0,100.0,0,0,0,0,0,1,0,4003,2488533,0,1,2,1
32,24,1,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0.0,0.0,0,0,0,1,0,3,1,0,1,0,0,0,4,1,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,1,1,0,0,273,92,0,0,1,0,1
25,17,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,11,0.363636364,0.636363636,2,0.0,0.142857143,0,1,33.33333333,0.0,0.0,0,0,50.0,0,0,0,0,0,0,227,4886,1421754,0,0,4,0
30,23,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.066666667,0.086956522,0,0,0,0,0,2,0,0,1,0,1,0,2,2,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0.0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,1
79,19,1,4,0,1,1,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,3,0,0,0,0,0,0,12,0,2,2,2,12,12,11,4.666666667,7.0,4.2,0,0,0,0,0,0,7,0.571428571,0.428571429,1,0.0,0.0,0,1,50.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,325,39,0,0,1,0,1
36,28,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,15,15,0,11.5,11.5,0.0,0,1,0,0,0,0,92,0.130434783,0.869565217,3,0.55,0.0,0,1,0.0,9.090909091,90.90909091,0,0,21.73913043,0,0,0,1,1,0,371,7298,2605916,0,0,5,0
32,23,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,22,0.636363636,0.363636364,0,0.0,0.25,0,1,50.0,0.0,100.0,0,0,62.5,0,0,0,1,0,0,546,8220,970759,0,0,3,0
45,25,1,3,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,2,2,4,19,19,5,7.5,10.5,4.5,0,0,0,0,0,0,12,0.75,0.25,1,0.0,0.0,0,1,80.0,0.0,0.0,0,0,100.0,0,0,0,0,0,1,0,4003,0,0,1,2,1
64,19,1,2,0,0,0,1,1,0,0,0,8,0,1,0,0,0,0,0,0,1,0.171875,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,1,12,1,12,12,8,5.25,12.0,4.285714286,0,0,0,0,0,0,4,0.0,1.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,1,1,0,124,4003,0,0,1,0,1
123,46,1,5,0,0,1,2,3,2,0,0,4,0,1,0,0,0,1,1,0,0,0.12195122,0.0,0,0,0,1,0,3,0,0,0,0,1,0,13,7,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,1
35,21,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,6,17,6,17,17,6,11.5,17.0,6.0,0,0,0,0,0,0,39,0.692307692,0.307692308,1,0.083333333,0.083333333,0,1,55.55555556,88.88888889,11.11111111,0,0,0.0,0,0,0,1,1,0,3085,7507,1798,0,0,5,0
65,17,0,3,6,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,11,3,2,3,2,9,9,5,3.909090909,6.0,3.444444444,0,0,0,0,0,0,331,0.652567976,0.347432024,6,0.217391304,0.034782609,1,1,44.87179487,66.66666667,33.33333333,0,0,54.28571429,0,0,0,1,1,0,47,3970,282367,0,0,5,0
65,9,0,2,3,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0.169230769,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,1,2,5,2,7,5,7,4.5,5.0,4.444444444,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,0,699,3684,246183,0,1,4,1
45,24,1,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,2,3,2,16,16,6,6.0,9.5,3.666666667,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,0,199,2722,0,0,1,0,1
33,25,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,152,0.434210526,0.565789474,3,0.255813953,0.0,1,1,13.33333333,3.125,96.875,0,0,58.75,0,0,0,1,0,0,372,7297,7013301,0,0,5,0
119,16,1,2,7,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0.134453782,0.0,0,0,0,0,0,2,0,0,0,0,0,0,14,5,2,3,2,13,8,13,6.714285714,5.5,6.916666667,0,0,0,0,0,0,165,0.551515152,0.448484848,0,0.175675676,0.013513514,1,1,10.34482759,0.0,100.0,0,0,21.42857143,0,0,0,1,1,0,108,7927,582,0,0,7,0
28,15,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.035714286,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,4,4,4,6,6,4,4.666666667,5.0,4.0,0,1,0,0,0,0,1,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,100.0,0,0,0.0,0,0,0,0,0,0,2973,8349,1,0,1,10,0
24,15,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,51,0.980392157,0.019607843,0,1.0,0.0,0,0,100.0,100.0,0.0,0,0,50.0,0,0,0,0,0,0,99,6129,2872123,0,0,3,0
110,15,1,5,1,0,1,1,2,0,0,0,6,0,1,0,0,0,1,0,0,1,0.127272727,0.0,0,0,0,0,0,3,0,0,0,0,1,0,14,3,1,3,1,20,7,20,6.142857143,5.0,6.333333333,0,0,0,0,0,0,259,0.223938224,0.776061776,9,0.034825871,0.0,1,1,22.22222222,0.0,100.0,0,0,14.40677966,0,0,0,0,1,0,192,3825,0,0,1,0,1
28,10,1,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.25,0.7,0,0,1,1,1,3,0,0,0,0,0,0,10,0,1,1,1,6,2,6,2.3,1.75,2.666666667,0,0,0,0,0,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1,0,4003,0,1,1,0,1
115,31,1,4,1,0,1,0,1,1,0,0,10,0,1,0,0,0,0,0,0,1,0.069565217,0.064516129,0,0,0,0,0,3,1,0,0,0,1,0,15,3,2,4,2,13,12,13,5.933333333,8.333333333,5.333333333,4,0,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,0.0,100.0,0.0,0,0,0.0,0,0,0,1,0,0,329,1496,1096538,0,1,2,1
58,30,0,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,5,3,3,4,11,11,7,7.0,8.0,6.0,0,0,0,0,0,0,1,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,100.0,0,0,0.0,0,0,1,1,0,0,952,7083,17964,0,1,3,1
89,14,0,4,1,0,0,0,0,0,0,0,11,0,1,0,0,0,2,1,0,1,0.0,0.0,0,0,1,0,0,3,1,0,1,0,0,0,13,6,2,3,2,7,6,7,5.0,4.5,5.090909091,3,0,0,1,0,0,32,0.90625,0.09375,1,0.0,1.0,0,1,50.0,100.0,0.0,0,0,100.0,0,0,0,1,1,0,687,4425,0,0,1,2,1
22,15,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.181818182,0.266666667,0,0,0,0,0,2,0,0,0,0,1,0,1,1,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,0,23,0.608695652,0.391304348,0,0.111111111,0.0,0,0,77.77777778,0.0,100.0,0,0,0.0,0,0,0,1,1,0,65,5778,577529,0,0,4,0
45,38,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.022222222,0.026315789,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,25,25,0,16.5,16.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0.0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,1
53,18,1,2,3,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0.075471698,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,4,2,3,2,10,10,8,5.142857143,6.5,4.6,0,0,0,0,0,0,94,0.936170213,0.063829787,1,0.0,0.0,0,1,92.85714286,100.0,0.0,0,0,70.0,0,0,0,1,0,0,991,4486,2873,0,0,5,0
31,22,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,3,3,0,8,8,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,149,0.939597315,0.060402685,1,0.0,0.0,0,1,92.0,100.0,0.0,0,0,77.27272727,0,0,0,1,1,0,360,6946,828187,0,0,4,0
28,19,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,58,0.293103448,0.706896552,0,0.146341463,0.073170732,0,1,28.57142857,100.0,0.0,0,0,25.0,0,0,0,0,1,0,683,5890,2487034,0,0,3,0
65,24,1,3,0,0,1,1,2,1,0,0,4,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,9,2,1,9,1,10,10,7,4.888888889,9.5,3.571428571,1,0,0,0,0,0,16,0.8125,0.1875,1,0.0,0.0,0,1,90.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1049,7717,156097,0,0,4,0
119,42,1,4,0,0,1,2,3,2,0,0,5,0,1,0,0,0,0,1,0,1,0.151260504,0.0,0,0,0,1,0,3,0,0,0,0,0,0,12,1,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,1
28,19,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,18,0.777777778,0.222222222,0,0.5,0.0,0,0,100.0,0.0,0.0,0,0,50.0,0,0,0,1,1,0,261,1931,3635818,0,0,3,0
43,31,1,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,4,0,3,7,3,10,10,3,7.0,8.333333333,3.0,0,0,0,0,0,0,225,0.626666667,0.373333333,3,0.035714286,0.035714286,0,1,16.66666667,2.5,97.5,0,0,66.10169492,0,0,0,1,1,0,61,2130,17465,0,1,4,0
29,21,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,44,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,0,1236,7530,5258969,0,0,2,0
49,16,0,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,4,12,9,12,6.6,5.5,7.333333333,0,1,0,0,0,0,533,0.943714822,0.056285178,0,0.233333333,0.1,0,0,100.0,100.0,0.0,0,0,75.40983607,0,0,0,0,1,0,904,7131,12,0,0,7,0
65,18,0,2,3,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,3,3,3,4,10,10,7,5.75,6.5,5.5,0,0,0,0,0,0,197,0.700507614,0.299492386,3,0.152542373,0.033898305,0,1,58.82352941,93.75,6.25,0,0,35.9375,0,0,0,1,1,0,984,5224,137,0,0,8,0
39,30,0,2,2,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,0,9,9,0,5.75,5.75,0.0,0,0,0,0,0,0,63,0.841269841,0.158730159,0,0.6,0.1,0,0,77.77777778,50.0,50.0,0,0,80.0,0,0,0,1,1,0,122,4627,1914647,0,0,4,0
66,23,0,3,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.075757576,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,3,3,5,3,13,13,7,6.0,9.0,5.0,0,0,0,0,0,0,69,0.710144928,0.289855072,0,0.35,0.15,0,0,90.0,50.0,50.0,0,0,21.73913043,0,0,0,0,1,0,276,11048,546,0,0,6,0
64,16,1,2,0,0,0,0,1,1,0,0,6,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,8,4,2,3,2,8,8,8,5.75,5.5,5.833333333,0,0,0,0,0,0,213,0.929577465,0.070422535,0,0.066666667,0.533333333,1,1,0.0,100.0,0.0,0,0,33.33333333,0,0,0,0,1,0,1292,7838,4087,0,0,5,0
100,20,0,1,1,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,1,0.05,0.0,0,0,0,0,0,1,1,0,0,0,1,0,10,3,5,16,5,16,16,10,7.9,16.0,7.0,4,0,0,0,0,0,46,0.326086957,0.673913043,1,0.290322581,0.096774194,0,1,7.142857143,0.0,100.0,0,0,0.0,0,0,0,1,1,0,362,2195,0,0,1,0,1
30,11,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,7,4,7,7,6,5.666666667,7.0,5.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,0,350,1111,0,0,1,0,1
77,16,1,2,6,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0.168831169,0.0,0,0,0,0,0,2,0,0,0,0,0,0,12,5,1,3,1,8,8,8,4.5,5.5,4.3,0,0,0,0,0,0,148,0.506756757,0.493243243,1,0.123287671,0.178082192,0,1,30.0,66.66666667,33.33333333,0,0,50.0,0,0,0,1,1,0,344,9882,630,0,0,6,0
43,19,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,4,11,11,5,5.4,7.0,4.333333333,1,0,0,0,0,0,11,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,85,5028,0,0,1,0,1
59,37,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.13559322,0.135135135,0,0,0,0,0,2,0,0,0,0,1,0,3,1,13,14,13,18,18,13,15.0,16.0,13.0,0,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,100.0,0,0,0,1,0,0,358,1834,0,0,1,0,1
40,32,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,19,19,0,13.5,13.5,0.0,0,1,0,0,0,0,28,0.285714286,0.714285714,3,0.1,0.0,1,1,0.0,0.0,100.0,0,0,83.33333333,0,0,0,1,1,0,371,7298,0,0,0,5,0
38,30,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.078947368,0.1,0,0,0,0,0,3,0,0,0,0,1,0,3,0,3,3,0,12,12,0,8.0,8.0,0.0,1,0,0,0,0,2,7,0.571428571,0.428571429,1,0.0,0.0,0,1,50.0,100.0,0.0,0,0,0.0,0,0,0,1,0,0,262,834,0,0,0,0,1
59,21,1,2,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,1,2,7,2,10,9,10,5.0,8.0,4.0,0,0,0,0,0,0,149,0.932885906,0.067114094,0,0.2,0.0,0,1,88.46153846,0.0,0.0,0,0,70.0,0,0,0,1,1,0,184,8215,216,0,0,8,0
42,19,0,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.119047619,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,3,3,4,11,11,5,5.4,7.0,4.333333333,0,0,0,0,0,0,81,0.469135802,0.530864198,0,0.139534884,0.209302326,0,1,75.0,7.142857143,92.85714286,0,0,10.52631579,0,0,0,1,1,0,253,7052,1720,0,0,7,0
55,12,1,3,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,4,8,4,8,5.285714286,3.5,6.0,0,0,0,0,0,0,27,0.740740741,0.259259259,0,0.428571429,0.0,0,0,100.0,100.0,0.0,0,0,63.15789474,0,0,0,1,1,0,720,6584,17178,0,0,5,0
132,16,1,3,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0.045454545,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,41,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9,0.0,1.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,271,7765,32,0,0,5,1
77,23,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.233766234,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0.0,0.0,0,0,100.0,80.0,20.0,0,0,100.0,0,0,0,1,0,0,77,5767,0,0,1,2,1
76,50,1,4,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0.131578947,0.0,0,0,0,1,0,3,1,0,0,0,1,0,7,2,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,100.0,0,0,0,1,0,0,14,4003,5816617,0,1,0,1
118,12,0,3,5,0,1,0,1,0,0,0,7,0,1,0,0,0,1,1,0,0,0.016949153,0.0,0,0,0,0,0,3,1,0,0,0,1,0,15,4,2,3,2,10,4,10,6.133333333,3.5,6.538461538,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,0,198,8569,492031,0,0,4,0
69,30,1,2,0,0,1,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0.057971014,0.033333333,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,17,17,0,12.5,12.5,0.0,0,1,0,0,0,0,21,0.285714286,0.714285714,3,0.0,0.0,0,1,46.15384615,0.0,0.0,0,0,0.0,0,0,0,1,0,0,374,7296,0,0,1,5,1
46,8,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,3,5,3,10,5,10,5.166666667,5.0,5.2,0,0,0,0,0,0,150,0.9,0.1,1,0.0,0.0,0,1,85.0,0.0,0.0,0,0,100.0,0,0,0,0,0,1,0,4003,2488533,0,1,2,1
70,16,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0.142857143,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,1,5,1,33,6,33,8.833333333,5.5,10.5,1,1,0,0,0,0,10,0.0,1.0,2,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,2975,8347,1,0,1,10,1
47,10,1,2,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1,0.085106383,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,3,6,3,8,6,8,5.166666667,6.0,5.0,0,0,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1,0,6890,64643,0,0,6,0
