url_length,hostname_length,ip,total_of.,total_of-,total_of@,total_of?,total_of&,total_of=,total_of_,total_of~,total_of%,total_of/,total_of*,total_of:,"total_of,",total_of;,total_of$,total_of_www,total_of_com,total_of_http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
32,10,0,2,1,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,5,5,1,1,6,6,3,6,3.4,1.666666667,6.0,0,0,0,0,1,0,27,0.185185185,0.814814815,0,0.0,0.045454545,1,1,6.25,0.0,0.0,0,0,0.0,0,0,0,1,0,0,38,3250,421761,0,1,4,1
60,19,1,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,8,3,3,3,3,12,12,7,5.375,7.5,4.666666667,4,0,0,1,0,0,77,0.402597403,0.597402597,1,0.826086957,0.0,0,1,66.66666667,75.0,25.0,0,0,35.0,0,0,0,1,1,0,287,7017,0,0,1,1,1
64,20,0,3,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,9,3,2,3,2,12,12,8,5.0,7.5,4.285714286,3,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,100.0,0,0,0,1,0,0,209,157,0,0,1,0,1
27,18,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0,2,1,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,120,0.9,0.1,0,0.166666667,0.0,0,0,75.75757576,90.0,10.0,0,0,75.0,0,0,0,1,1,0,228,3790,679696,0,0,3,0
58,15,1,2,5,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,8,3,1,3,1,8,7,8,5.0,5.0,5.0,0,0,0,0,0,0,268,0.955223881,0.044776119,0,0.25,0.083333333,0,1,88.88888889,98.03921569,1.960784314,0,0,93.23308271,0,0,0,1,0,0,1421,5883,181,0,0,6,0
27,19,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,219,0.374429224,0.625570776,0,0.051094891,0.00729927,0,0,96.77419355,83.33333333,16.66666667,0,0,12.90322581,0,0,0,1,0,0,100,7936,47133,0,0,5,0
126,61,1,3,4,0,1,0,1,2,0,0,3,0,1,0,0,0,0,1,0,1,0.325396825,0.360655738,0,0,0,0,0,3,0,0,0,0,0,0,12,6,2,4,2,32,20,32,8.666666667,8.666666667,8.666666667,0,0,0,0,0,2,37,0.0,1.0,2,0.027027027,0.0,0,1,0.0,0.0,100.0,0,0,0.0,0,0,0,1,1,0,157,1669,1961063,0,1,0,1
78,13,0,3,1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,2,0,9,1,2,6,2,18,6,18,6.222222222,6.0,6.25,4,0,0,0,0,0,21,0.428571429,0.571428571,0,0.0,0.0,0,0,100.0,85.71428571,14.28571429,0,0,0.0,0,0,0,1,0,0,101,630,0,0,1,2,1
36,15,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,3,8,3,8,8,4,4.75,8.0,3.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,620,4003,3578462,0,1,0,1
35,13,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,3,4,9,5,9,5.25,4.0,6.5,0,0,0,0,0,0,10,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,1,0,271,5572,122785,0,0,5,0
42,24,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,3,0,2,1,9,20,9,20,20,9,14.5,20.0,9.0,0,0,0,0,0,0,149,0.093959732,0.906040268,23,0.0,0.037037037,0,1,7.462686567,0.0,100.0,0,0,14.28571429,0,0,0,1,1,0,3375,5085,0,0,0,3,0
63,23,0,3,0,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,2,2,3,16,16,7,6.285714286,9.0,5.2,0,0,0,0,0,0,8,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0.0,0,0,0,1,0,0,28,4003,0,0,1,0,1
56,39,0,5,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.107142857,0.153846154,0,0,0,0,0,3,0,0,1,0,0,0,8,1,1,1,4,7,7,4,4.75,5.0,4.0,0,0,0,0,0,0,83,0.469879518,0.530120482,2,0.363636364,0.022727273,1,1,0.0,33.33333333,66.66666667,0,0,56.92307692,0,0,0,1,1,0,217,5627,0,0,1,5,1
47,25,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,14,17,17,14,11.33333333,10.0,14.0,0,0,0,0,0,0,186,0.849462366,0.150537634,0,0.0,0.035714286,0,1,61.53846154,100.0,0.0,0,0,51.72413793,0,0,0,1,1,0,2506,6259,683,0,0,6,0
72,14,1,2,5,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,10,3,2,3,2,9,6,9,5.2,4.5,5.375,0,0,0,0,0,0,274,0.916058394,0.083941606,2,0.086956522,0.0,0,1,92.59259259,87.5,12.5,0,0,0.0,0,0,0,1,0,0,260,7410,2203,0,0,7,0
28,12,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,6,8,6,8,8,6,7.0,8.0,6.0,0,0,0,0,0,0,43,0.976744186,0.023255814,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,80.0,0,0,0,0,0,0,119,612,0,0,1,1,1
30,14,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.366666667,0.785714286,0,0,1,1,1,3,0,0,0,0,0,0,10,5,2,2,2,3,3,3,2.8,2.75,2.833333333,0,0,0,0,0,2,1,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,100.0,0,0,0,1,1,1,0,4003,0,1,0,0,1
99,12,1,1,2,0,0,0,0,2,0,0,10,0,1,0,0,0,0,0,0,1,0.050505051,0.0,0,0,0,0,0,1,1,0,0,0,3,0,12,3,2,2,3,10,5,10,6.333333333,3.5,6.9,2,0,0,0,0,0,132,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,0,120,1706,4830221,0,1,2,1
50,17,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0.06,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,4,13,10,13,7.2,6.5,7.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,86,4003,0,0,1,0,1
61,12,1,3,2,0,0,0,0,2,0,0,3,0,1,0,0,0,1,0,0,1,0.114754098,0.0,0,0,0,0,0,3,0,1,0,0,1,0,8,3,3,3,3,11,4,11,5.375,3.5,6.0,0,0,0,0,0,0,55,0.745454545,0.254545455,0,0.0,0.0,0,0,66.66666667,52.63157895,47.36842105,0,0,40.0,0,0,0,0,1,0,116,7919,5635,0,0,6,0
59,15,0,1,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,3,11,3,11,11,8,5.857142857,11.0,5.0,0,0,0,0,0,0,66,0.727272727,0.272727273,0,0.277777778,0.111111111,0,1,80.0,0.0,100.0,0,0,69.23076923,0,0,0,1,1,0,826,2095,942955,0,0,2,0
46,37,0,6,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.086956522,0.108108108,0,0,0,1,0,3,1,1,0,0,1,0,7,2,2,2,0,6,6,0,4.0,4.0,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,0,1,0,725,23941,0,1,1,1
62,17,0,3,4,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,1,0.338709677,0.0,0,0,0,0,0,3,0,0,0,0,1,0,11,2,1,4,1,8,8,7,3.727272727,6.0,3.222222222,0,0,0,0,0,0,200,0.525,0.475,0,0.442105263,0.557894737,0,0,96.15384615,75.0,25.0,0,0,10.57692308,0,0,0,0,0,0,305,8459,420,0,0,7,0
93,17,0,3,5,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,0,11,6,3,3,5,11,5,11,6.454545455,3.666666667,7.5,1,0,0,0,0,0,74,0.932432432,0.067567568,0,0.0,0.0,0,0,0.0,0.0,100.0,0,0,42.85714286,0,0,0,1,0,0,0,4003,127,0,0,6,0
35,27,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,1,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,0,4003,0,0,0,1,1
120,42,1,4,0,0,1,2,3,2,0,0,5,0,1,0,0,0,0,1,0,0,0.125,0.0,0,0,0,1,0,3,0,0,0,0,0,0,12,3,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,1
125,50,1,4,1,0,1,2,3,2,0,0,4,0,1,0,0,0,0,1,0,0,0.192,0.0,0,0,0,1,0,3,1,0,0,0,1,0,12,6,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,1
73,22,0,2,5,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,9,3,3,3,4,14,14,7,6.0,8.5,5.285714286,2,0,0,0,0,0,148,0.695945946,0.304054054,3,0.333333333,0.111111111,1,1,44.82758621,66.66666667,33.33333333,0,0,25.92592593,0,0,0,1,1,0,7,6203,38365,0,1,5,0
24,10,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.041666667,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,5,6,5,6,6,5,5.5,6.0,5.0,0,0,0,0,0,0,18,0.722222222,0.277777778,1,0.0,0.0,0,1,76.92307692,0.0,0.0,0,0,100.0,0,0,0,0,0,0,334,5509,787013,0,1,2,1
53,23,0,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,4,3,3,10,10,7,10,7.4,5.666666667,10.0,0,0,0,0,0,0,268,0.768656716,0.231343284,0,0.274193548,0.258064516,0,1,31.25,100.0,0.0,0,0,39.39393939,0,0,0,0,0,0,198,7837,603,0,0,6,0
31,22,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,15,15,0,15,15,0,15.0,15.0,0.0,0,0,0,0,0,0,46,0.47826087,0.52173913,1,0.083333333,0.0,0,1,50.0,9.090909091,90.90909091,0,0,50.0,0,0,0,1,1,1,0,4003,2274178,0,0,3,0
37,25,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,18,3,18,18,3,10.5,18.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,0,0,4003,0,0,1,2,1
464,14,1,9,3,0,1,1,6,0,1,1,12,0,1,0,0,3,0,0,0,1,0.308189655,0.785714286,0,0,1,1,1,3,0,0,0,0,0,0,36,14,1,2,1,162,3,162,12.13888889,2.75,13.3125,1,0,0,0,0,2,17,0.882352941,0.117647059,0,0.0,0.5,0,0,75.0,0.0,100.0,0,0,100.0,0,0,0,1,1,1,0,4003,0,1,1,0,1
83,11,1,1,8,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0.012048193,0.090909091,0,0,0,0,0,1,0,0,0,0,0,0,11,2,2,7,2,8,7,8,5.454545455,7.0,5.3,0,0,0,0,0,0,34,0.588235294,0.411764706,0,0.357142857,0.285714286,0,0,100.0,0.0,0.0,0,0,48.14814815,0,0,0,0,0,0,167,5676,46435,0,0,4,0
40,15,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,6,11,6,11,11,8,8.333333333,11.0,7.0,0,0,0,0,0,0,292,0.97260274,0.02739726,0,0.625,0.0,0,0,94.11764706,83.33333333,16.66666667,0,0,72.22222222,0,0,0,0,1,0,378,7658,436,0,0,7,0
59,18,1,2,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0,7,0,4,6,4,8,7,8,6.0,6.5,5.8,0,0,0,0,0,0,6,0.333333333,0.666666667,0,0.0,0.0,1,0,100.0,0.0,100.0,0,0,0.0,0,0,0,1,1,0,313,8087,2807568,0,0,5,0
48,20,1,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,1,0,1,0,5,3,3,3,5,12,12,7,6.6,7.5,6.0,0,0,0,0,0,0,58,0.948275862,0.051724138,0,0.666666667,0.333333333,0,0,100.0,100.0,0.0,0,0,25.0,0,0,0,0,1,0,288,4826,203194,0,1,4,0
89,23,1,3,0,0,0,0,0,2,0,0,8,0,1,0,0,0,1,0,0,0,0.011235955,0.0,0,0,0,0,0,3,0,1,0,0,0,0,11,4,2,3,2,15,15,9,6.090909091,9.0,5.444444444,1,0,0,0,0,0,114,0.964912281,0.035087719,0,0.0,0.0,0,0,100.0,96.66666667,3.333333333,0,0,94.11764706,0,0,0,1,1,0,74,8326,993169,0,0,4,0
25,17,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,13,13,0,13,13,0,13.0,13.0,0.0,0,0,0,0,0,0,139,0.978417266,0.021582734,0,0.0,0.0,0,0,80.0,100.0,0.0,0,0,100.0,0,0,0,0,0,0,144,2778,788648,0,0,2,0
57,28,1,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,3,3,17,17,17,10.0,10.0,10.0,0,0,0,0,0,0,361,0.950138504,0.049861496,2,0.222222222,0.055555556,1,1,37.5,98.92473118,1.075268817,0,0,33.33333333,0,0,0,1,1,0,0,4003,1539269,0,0,3,0
77,23,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.350649351,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0.0,0.0,0,0,100.0,80.0,20.0,0,0,100.0,0,0,0,1,0,0,77,5767,0,0,1,2,1
26,17,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,3,3,0,4,4,0,3.666666667,3.666666667,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,169,561,0,0,1,2,1
32,23,0,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,2,0,4,2,2,2,0,7,7,0,4.25,4.25,0.0,0,0,0,0,0,2,428,0.352803738,0.647196262,0,0.007220217,0.007220217,0,1,10.73825503,0.0,0.0,0,0,70.27027027,0,0,0,1,1,1,82,284,0,0,1,0,1
63,24,0,3,3,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,5,3,3,3,16,16,9,6.571428571,9.5,5.4,0,0,0,0,0,0,124,0.508064516,0.491935484,0,0.245901639,0.032786885,0,0,66.66666667,0.0,0.0,0,0,13.04347826,0,0,0,1,1,0,635,5208,27898,0,0,5,0
61,19,1,3,1,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0.016393443,0.0,0,0,0,0,0,3,1,0,0,0,0,0,8,4,2,3,2,12,12,8,5.5,7.5,4.833333333,1,0,0,0,0,0,122,0.467213115,0.532786885,2,0.107692308,0.230769231,0,1,55.55555556,100.0,0.0,0,0,3.389830508,0,0,0,1,0,0,527,3671,0,0,1,2,1
38,26,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,3,18,18,3,8.0,10.5,3.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,0,287,4460,0,0,1,2,1
35,12,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0.257142857,0.75,0,0,1,1,1,3,0,0,0,0,0,0,10,2,1,1,1,7,3,7,3.1,2.25,3.666666667,1,0,0,0,0,2,7,1.0,0.0,0,0.0,0.0,0,0,0.0,100.0,0.0,0,0,0.0,0,0,0,1,0,1,0,4003,0,1,1,0,1
43,34,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,11,11,0,18,18,0,14.5,14.5,0.0,1,0,0,0,0,2,47,0.0,1.0,1,0.0,0.319148936,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,242,1950,341948,0,1,1,1
55,25,1,3,4,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,3,3,4,7,7,6,4.625,4.5,4.75,0,0,0,0,0,0,29,0.724137931,0.275862069,0,0.125,0.0,1,0,45.45454545,0.0,100.0,0,0,0.0,0,0,0,1,1,0,227,4887,0,0,0,3,0
51,26,1,3,2,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,3,3,3,4,9,9,7,5.833333333,6.666666667,5.0,0,0,0,0,0,0,8,0.875,0.125,0,1.0,0.0,0,0,100.0,100.0,0.0,0,0,50.0,0,0,0,1,0,0,262,4120,632334,0,0,3,0
34,25,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,168,0.267857143,0.732142857,3,0.178861789,0.008130081,1,1,25.0,25.0,75.0,0,0,36.11111111,0,0,0,1,1,0,387,6553,562216,0,0,4,0
29,13,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,3,3,3,3,7,7,5,7,5.0,4.0,7.0,0,0,0,0,0,0,46,0.282608696,0.717391304,0,0.121212121,0.03030303,0,0,33.33333333,83.33333333,16.66666667,0,0,11.76470588,0,0,0,0,0,0,661,6278,1173100,0,1,3,0
109,21,1,4,0,1,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0.064220183,0.0,0,0,0,0,0,3,0,0,1,0,0,0,9,1,2,4,2,47,12,47,9.888888889,8.0,10.42857143,1,0,0,0,0,2,81,0.456790123,0.543209877,0,0.977272727,0.0,0,0,80.0,100.0,0.0,0,0,0.0,0,0,0,1,0,0,351,14,0,0,0,0,1
32,23,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,2,2,0,16,16,0,9.0,9.0,0.0,0,0,0,0,0,0,7,0.857142857,0.142857143,0,1.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,564,4003,0,0,1,2,1
57,21,1,2,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,0,0,1,0.070175439,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,4,3,3,8,13,13,10,8.4,8.0,8.666666667,0,0,0,0,0,0,198,0.646464646,0.353535354,2,0.014285714,0.014285714,0,1,61.11111111,100.0,0.0,0,0,10.60606061,0,0,0,1,1,0,1865,6901,11507,0,1,5,0
79,17,1,3,2,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,11,4,2,3,2,9,9,8,5.272727273,6.0,5.111111111,3,0,0,0,0,0,54,0.87037037,0.12962963,1,0.142857143,0.142857143,0,1,85.71428571,100.0,0.0,0,0,33.33333333,0,0,0,1,1,0,171,2385,0,0,1,4,1
48,23,1,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,5,3,3,5,10,7,10,6.4,5.666666667,7.5,0,0,0,0,0,0,319,0.818181818,0.181818182,0,0.327586207,0.275862069,0,1,31.25,100.0,0.0,0,0,42.85714286,0,0,0,0,0,0,197,7838,606,0,0,6,0
101,18,1,2,1,0,1,2,3,0,0,0,3,0,1,0,1,0,0,0,0,0,0.257425743,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,3,1,6,1,40,7,40,8.0,6.5,8.375,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1,0,2460,0,0,0,0,1
46,12,0,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,4,10,5,10,5.166666667,4.0,5.75,0,0,0,0,0,0,150,0.9,0.1,1,0.0,0.0,0,1,85.0,0.0,0.0,0,0,100.0,0,0,0,0,0,1,0,4003,2488533,0,1,2,1
69,16,1,3,2,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,1,0.086956522,0.0,0,0,1,0,0,3,0,0,1,0,1,0,8,5,3,3,4,9,8,9,6.25,5.5,6.5,0,0,0,0,0,0,186,0.887096774,0.112903226,1,0.285714286,0.095238095,0,1,76.92307692,20.0,80.0,0,0,20.0,0,0,0,0,0,0,180,8587,2544,0,0,6,0
45,16,1,2,1,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,5,3,3,3,3,9,8,9,5.8,5.5,6.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,313,418,0,0,1,2,0
19,9,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,6,1,6,6,1,3.5,6.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,0,188,1638,0,0,1,0,1
48,15,0,2,2,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,7,3,1,3,1,7,7,7,4.285714286,5.0,4.0,0,1,0,0,0,0,336,0.735119048,0.264880952,1,0.056179775,0.02247191,0,1,78.57142857,35.9223301,64.0776699,0,0,73.68421053,0,0,0,0,0,0,60,9283,124,0,0,7,0
276,24,1,3,1,0,1,3,4,4,0,7,7,0,1,0,0,0,0,0,0,0,0.206521739,0.041666667,0,0,0,0,0,3,1,0,1,0,0,0,26,10,1,2,1,43,10,43,9.115384615,6.0,9.52173913,0,0,0,0,0,0,11,0.272727273,0.727272727,0,0.0,0.0,1,1,16.66666667,100.0,0.0,0,0,0.0,0,0,0,1,0,0,382,8018,0,0,1,4,1
100,18,1,3,1,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,1,0.23,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,4,2,3,2,32,10,32,8.0,6.5,8.375,3,0,0,0,0,0,59,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,0,111,254,0,0,1,0,1
33,24,1,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,140,0.942857143,0.057142857,1,0.5,0.0,0,1,92.30769231,100.0,0.0,0,0,58.33333333,0,0,0,1,1,0,271,3382,4463841,0,0,4,0
85,15,1,2,7,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0.105882353,0.0,0,0,0,0,0,2,0,0,1,0,0,0,12,4,1,3,1,10,7,10,5.166666667,5.0,5.2,0,1,0,0,0,0,152,0.848684211,0.151315789,1,0.217391304,0.086956522,0,1,85.29411765,97.56097561,2.43902439,0,0,6.25,0,0,0,0,1,0,59,9285,121,0,0,7,0
73,41,1,4,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0.04109589,0.073170732,0,0,0,0,0,3,0,0,1,0,0,0,10,3,1,1,1,9,9,9,5.1,5.333333333,4.75,1,0,0,0,0,0,22,0.181818182,0.818181818,1,0.166666667,0.0,0,1,0.0,16.66666667,83.33333333,0,0,25.0,0,0,0,1,1,0,228,5616,5528499,0,1,5,1
